timestamp,block_height,size,fees,price,num_txs,weight
1550148902,563017,1203508,0.16596376000000035,3559.858647,2980,3992932
1550149991,563018,1013667,0.9017263500000006,3560.87,889,3993162
1550150648,563019,1200748,0.5510639899999994,3560.4922979999997,2545,3993187
1550150837,563020,1156861,0.2269652200000003,3562.812003,1768,3993088
1550151481,563023,1110231,0.1251180000000005,3564.432026,2511,3992988
1550152092,563024,1179914,0.2394127000000008,3559.81,2463,3993209
1550154783,563027,1275725,0.4099838299999998,3558.804657,2184,3992981
1550155387,563028,1234230,0.2237334000000004,3561.652375,2885,3993072
1550156294,563029,1268260,0.3572377499999995,3559.3124479999997,2716,3993160
1550157184,563031,1209854,0.28303355000000074,3562.55,2913,3993287
1550157967,563034,1107952,0.08908178999999983,3567.6982399999997,2113,3993187
1550160317,563037,1160195,0.1943286999999998,3572.464128,2837,3993152
1550161158,563039,1244161,0.11981955000000075,3567.849421,2491,3992830
1550161209,563040,1363891,0.03985639000000063,3568.499269,2153,3993127
1550167215,563045,1284296,0.3617286199999992,3569.844114,3457,3993107
1550167331,563046,1370612,0.15249973999999966,3570.8429990000004,2061,3993260
1550169907,563048,1308351,0.56291227,3574.35,3482,3993267
1550171776,563051,1361916,0.32289740000000045,3573.9,2957,3992895
1550172540,563052,1225610,0.2149436300000005,3571.2,2818,3992615
1550175857,563056,1315472,0.3712226800000007,3567.695148,3521,3993281
1550176569,563058,1294749,0.2391777899999994,3564.463506,2806,3993012
1550178664,563062,1294998,0.26795968999999964,3563.273304,3025,3992844
1550181242,563066,1222216,0.1875587700000008,3573.91,2606,3993004
1550183285,563069,1078579,0.08550623000000003,3569.99,2514,3993223
1550185572,563072,1104608,0.07497322999999945,3559.689075,2759,3993005
1550186521,563074,1242483,0.16802872000000058,3560.641895,3179,3992919
1550187069,563075,1230550,0.1070422200000003,3560.005264,2932,3993046
1550189761,563077,1195355,0.11009576999999916,3565.11,2018,3993194
1550192834,563081,1385779,0.20301485000000066,3564.78,3118,3993328
1550194986,563084,1309774,0.2976934399999997,3568.0594479999995,3003,3992665
1550196068,563086,1048170,0.039544469999999166,3570.573706,3313,3993015
1550198470,563089,1390750,0.20740333,3566.97,2486,3992821
1550198528,563090,1025491,0.033827540000000766,3567.5334909999997,2725,3993364
1550203028,563098,553630,0.04463074999999962,3578.2951350000003,1387,1923700
1550203213,563099,272934,0.03610150999999995,3575.2154549999996,724,931113
1550204476,563102,785245,0.02784053999999969,3584.6138060000003,2544,2952181
1550205736,563104,763300,0.09618971999999992,3578.96,1943,2609695
1550207040,563106,1121613,0.1172601199999992,3579.7452200000002,3230,3973797
1550207288,563107,271101,0.03590256000000025,3577.426987,702,861228
1550209800,563111,1344521,0.3359024599999998,3577.1153340000005,2960,3993218
1550210280,563114,314353,0.04247076999999955,3576.1962369999997,723,1053151
1550211009,563117,664201,0.05193734000000028,3577.3869310000005,996,2185735
1550215272,563127,1227526,0.2008068099999996,3570.22,2586,3993124
1550215632,563128,1097135,0.07222696000000006,3569.7447159999997,2697,3992930
1550216839,563129,1252984,0.22998682999999964,3573.945763,2931,3993049
1550219350,563130,1268499,0.3853507900000004,3576.22,3053,3992859
1550220189,563131,1251605,0.2234021599999992,3577.67,2414,3993194
1550224682,563136,1277339,0.3222397400000005,3570.2637670000004,2448,3993203
1550226420,563138,1301514,0.2161818199999992,3577.25,2457,3992949
1550230448,563139,1355376,0.5655694400000009,3574.1566270000003,2815,3992841
1550236331,563147,1189878,0.2524604099999994,3580.9033329999997,2465,3998427
1550237172,563149,1342574,0.2508807900000001,3582.350025,2460,3993314
1550239212,563150,1318895,0.4743465199999992,3587.0470479999994,2834,3993230
1550239561,563151,1778174,0.30102141999999965,3584.323835,1007,3993299
1550240164,563153,1287007,0.25740374999999993,3591.45807,2425,3998566
1550241373,563154,1309462,0.3941347999999998,3563.423312,3044,3993151
1550244723,563156,1372538,0.6313562499999996,3552.655273,2781,3992987
1550244724,563157,1314960,0.2640681300000001,3552.655273,2793,3993276
1550245688,563158,1397110,0.4042207799999993,3549.722264,2798,3992902
1550248628,563161,1628630,0.2929603899999993,3558.9529789999997,2312,3993056
1550250189,563162,1369889,0.4297340300000005,3561.799771,3263,3993173
1550252899,563164,1273267,0.4779408800000002,3563.7703100000003,2731,3998311
1550252959,563165,1298896,0.25503317999999986,3562.4664850000004,2845,3993313
1550255292,563168,1191182,0.32195841999999963,3565.816626,1462,3992681
1550257931,563172,1137527,0.2549560999999993,3569.39,2535,3993152
1550258230,563174,1399568,0.2694753100000007,3567.416154,1783,3993116
1550259486,563177,1309036,0.41033247000000017,3567.915539,2621,3993076
1550263561,563181,1361362,0.3840964899999992,3564.9692560000003,3232,3993244
1550266204,563183,1340470,0.3716977200000002,3568.19,3191,3992875
1550266385,563184,1256642,0.2145215700000005,3566.6559880000004,3058,3998390
1550268248,563186,1156604,0.1981604499999996,3562.55,2688,3993284
1550268540,563187,1285113,0.17861725000000028,3562.26,2323,3992877
1550270522,563190,10540,0.0007085000000000008,3564.616494,18,30064
1550270591,563191,1137464,0.13638412000000066,3563.636589,2774,3993200
1550270652,563192,1074789,0.11506647000000035,3564.67,1635,3993228
1550272812,563197,1149584,0.11282725999999955,3564.9117420000002,1971,3993089
1550273292,563199,1032632,0.09901316000000017,3564.9182200000005,1602,3993161
1550273839,563201,1464472,0.07708842999999987,3563.650285,1637,3993187
1550275380,563203,1165027,0.21216601000000068,3563.2615170000004,1963,3992674
1550276347,563206,1277895,0.09869976999999963,3565.6495240000004,1874,3998505
1550277000,563207,1197330,0.17881681000000071,3564.250079,2291,3993006
1550277489,563208,1252479,0.11992979999999953,3567.87,1911,3998382
1550287080,563215,1170339,0.3887085399999997,3584.291151,1950,3992565
1550290030,563217,1711764,0.25789413999999944,3588.588961,2114,3993264
1550295851,563228,1306347,0.022703039999999675,3586.003429,2103,3992790
1550297401,563231,1143510,0.18724100999999926,3587.2890439999996,2238,3993195
1550298852,563232,1296989,0.3642907900000001,3584.52,2596,3998564
1550300100,563234,1188338,0.20954356000000016,3580.217121,2929,3993371
1550301316,563238,1054959,0.04062575000000024,3581.127421,554,3993309
1550301553,563239,1246639,0.06547654000000057,3580.2,1700,3747874
1550304004,563243,857607,0.11602401999999935,3584.0484439999996,2128,2841552
1550308208,563247,1373477,0.4579996699999995,3587.76,2565,3993260
1550308567,563248,1142908,0.16714220000000068,3590.954762,2681,3992776
1550309834,563250,1440247,0.32540865,3581.33209,2321,3998197
1550313071,563254,1274073,0.2928236299999991,3590.5832200000004,2613,3998175
1550313131,563255,1029524,0.052940449999999466,3586.6387560000003,2922,3993152
1550313246,563256,1114180,0.04036389999999912,3585.4813280000003,3046,3993304
1550314681,563259,765994,0.10214133000000024,3585.2625630000002,2084,2656396
1550317024,563263,383,0.0,3587.75,1,1424
1550321529,563268,1288125,0.3281215700000004,3587.39,2738,3992847
1550322541,563272,553807,0.06895920999999916,3589.89,1385,1865422
1550324176,563275,1278309,0.2414470400000006,3597.927943,1433,3993078
1550326878,563278,1207353,0.16214304000000013,3596.2173270000003,2250,3993348
1550328257,563282,1133365,0.08590036000000012,3603.2417570000002,2930,3993349
1550328962,563283,1230824,0.20155573999999987,3597.172703,2911,3993224
1550333581,563292,1311393,0.31108940999999923,3596.300158,2986,3992925
1550335260,563294,1153372,0.08579003000000007,3592.7716939999996,2740,3992947
1550335696,563296,597095,0.027704010000000785,3592.2267549999997,1618,2123648
1550335860,563297,440824,0.04964593000000049,3593.3,1162,1471825
1550337018,563302,833290,0.11422218999999954,3589.817872,2065,2840527
1550338562,563305,757428,0.08923341000000029,3592.4742619999997,1902,2426619
1550339471,563307,327890,0.020894419999999414,3591.3907090000002,783,1070831
1550339893,563308,731542,0.09637569000000036,3592.07,1677,2280505
1550341509,563310,1217119,0.17090499999999942,3590.7009479999997,3106,3992845
1550342703,563312,1354842,0.06836859999999945,3592.6809369999996,1933,3992940
1550345596,563318,1311048,0.07577998999999913,3596.85,2214,3998493
1550345710,563319,1376891,0.045746230000000665,3594.1591310000003,1476,3928847
1550347320,563320,1334218,0.2890776899999992,3593.770534,3248,3992914
1550347508,563322,259278,0.0091504699999998,3592.454604,668,891081
1550347564,563323,81044,0.011662680000000591,3593.29,220,253415
1550348649,563325,585693,0.05990786999999996,3595.066913,1686,2005767
1550350034,563329,535162,0.05298170000000013,3596.790214,1481,1867465
1550350567,563331,116096,0.011228120000000176,3596.3550920000002,285,373442
1550352493,563334,269557,0.004663660000000292,3594.25,455,899923
1550352558,563335,69557,0.008783740000000151,3592.49,228,244565
1550353817,563336,1254770,0.23010363000000034,3593.2415109999997,3359,3993083
1550354160,563337,1028009,0.06955197999999996,3599.2810649999997,2771,3477524
1550356331,563341,970380,0.09545177000000038,3594.94,2744,3338241
1550356380,563342,55625,0.006178569999999439,3591.59,164,181529
1550356990,563343,907702,0.10149164000000076,3587.585496,2725,3111979
1550359272,563346,1278576,0.1985857400000004,3581.6773789999997,3396,3992904
1550362455,563354,915884,0.06039224000000053,3584.434877,2528,3272243
1550362685,563356,6262,0.0007670799999992539,3584.54218,23,20449
1550363646,563359,895637,0.0860996699999994,3584.6783100000002,2526,3058418
1550367000,563362,1200719,0.11750007000000018,3585.41,3228,3992486
1550368096,563365,860159,0.09153071000000068,3586.128847,2118,2834756
1550372463,563372,641679,0.014486059999999412,3584.4518590000002,1579,2315985
1550373542,563374,398920,0.04604098999999984,3587.56,1119,1451437
1550375880,563380,1070501,0.05706844999999916,3587.97,3335,3992969
1550376127,563381,654730,0.04633680000000062,3586.51,1773,2312209
1550377500,563384,501023,0.04272925999999977,3587.683332,1521,1831892
1550377687,563385,271794,0.026805879999999505,3588.46,743,920742
1550379679,563387,1154684,0.14534935000000004,3595.54,2477,3992693
1550380865,563390,1150824,0.14796366999999933,3593.172808,3106,3992715
1550382313,563392,1093813,0.11066489000000068,3594.260956,2584,3998416
1550382317,563393,515217,0.01879364000000017,3594.260956,1129,2050182
1550385906,563401,1020319,0.03053820000000052,3594.0932369999996,1476,3998392
1550386571,563403,819389,0.06770243000000065,3593.603004,1777,2885165
1550388420,563405,1140956,0.22018162,3593.8629520000004,2463,3992870
1550390169,563409,1170276,0.1267848899999997,3597.0175600000002,2984,3993042
1550391121,563412,530731,0.05015275999999957,3595.793849,1146,1677838
1550391308,563413,471028,0.038251869999999855,3595.144561,1113,1571344
1550392145,563418,8134,0.00038907999999970855,3594.1400479999998,27,29686
1550392681,563419,1204232,0.11900181000000032,3596.680186,2887,3993038
1550400312,563421,1131142,0.41216460000000055,3584.8917079999997,2010,3992971
1550404080,563426,1336466,0.3794930999999995,3586.0344670000004,2564,3993164
1550404750,563428,1242861,0.15163933999999912,3577.551239,2734,3993054
1550406006,563431,1250529,0.10878920000000036,3578.6800670000002,2388,3992976
1550406302,563433,1233835,0.060919139999999324,3576.6460840000004,2703,3993067
1550407262,563436,16905,0.002324800000000238,3573.1436049999998,50,59670
1550407263,563437,45585,0.005587189999999964,3573.1436049999998,144,150564
1550408467,563438,1321758,0.3003519400000005,3563.87738,2706,3993180
1550409137,563439,1023159,0.7736725900000003,3559.2867109999997,958,3993369
1550409666,563440,1213593,0.2822287800000005,3566.3068729999995,1814,3992655
1550410149,563441,1136293,0.1803700700000004,3566.893862,1808,3992752
1550410327,563443,1075432,0.07465219000000012,3566.977502,1562,3992911
1550414404,563452,1087949,0.030845049999999933,3570.435216,3074,3993191
1550417588,563455,1215885,0.21443632999999984,3573.187093,2923,3993051
1550417713,563456,1526559,0.0585834399999996,3570.877203,1479,3998547
1550418379,563457,1182007,0.1969746299999997,3566.4256880000003,2826,3993247
1550420538,563460,1324876,0.2350536699999992,3570.0081490000002,2769,3993091
1550421497,563462,1263705,0.27052328999999986,3574.7805359999998,2959,3998520
1550423353,563464,1256933,0.18426838000000068,3570.856024,2940,3992780
1550423887,563466,1045094,0.04231884999999913,3569.895938,2646,3570719
1550424781,563467,1238218,0.2521872900000002,3574.406986,2934,3992944
1550425809,563472,762154,0.08320971999999928,3573.17,2075,2622526
1550427963,563475,1108255,0.07557788999999993,3572.9238560000003,2820,3993241
1550428932,563477,1233144,0.2061613100000006,3568.5052189999997,2346,3993066
1550429359,563478,1139828,0.11617084000000055,3571.9615350000004,3193,3993107
1550430301,563479,1201448,0.17453139999999934,3566.492474,3174,3993014
1550432657,563484,194716,0.015105059999999781,3572.1827780000003,519,746107
1550433555,563485,1234421,0.18043974999999968,3571.8648359999997,2651,3993164
1550435468,563490,1202327,0.16682473999999914,3573.659282,3117,3993002
1550435477,563491,172223,0.003061569999999847,3573.659282,589,657749
1550436725,563495,543976,0.05083040999999966,3571.55,1706,1952398
1550436853,563496,306243,0.028787810000000743,3570.62,931,1107078
1550440741,563499,1377432,0.3076142399999995,3585.801551,3631,3993189
1550440984,563500,1193290,0.0894563900000005,3593.296253,2673,3993025
1550441954,563502,1149825,0.1489837000000005,3593.217126,3090,3993027
1550442120,563504,276883,0.03023216999999967,3593.28,791,924694
1550442253,563505,251734,0.03472623000000041,3592.1016759999998,753,866764
1550442856,563506,1135927,0.11313138000000045,3597.7554909999994,3235,3993112
1550443022,563507,289258,0.02653261000000029,3600.53,858,996244
1550449329,563515,666631,0.13162497000000073,3628.455922,1606,2202595
1550449756,563516,1094833,0.11984192999999975,3625.5610409999995,2728,3572233
1550450344,563519,634853,0.047989940000000786,3633.8354619999996,1472,2359451
1550452458,563523,1129923,0.13260157000000028,3646.977867,2480,3993168
1550452932,563524,1087793,0.17907624000000055,3627.783982,1821,3992612
1550453820,563526,1129766,0.12115035000000066,3638.1363090000004,3148,3992765
1550455387,563529,1181264,0.21029790000000048,3640.55,2934,3998372
1550458749,563534,1204541,0.1591562599999996,3671.6332509999997,2785,3998576
1550459880,563536,1133693,0.19424348999999985,3683.6767340000006,2515,3992975
1550460496,563538,1054990,0.08817329000000029,3684.09,1500,3993307
1550465700,563543,1138332,0.04296584000000081,3675.812212,2913,3993123
1550466724,563545,1166001,0.22593496,3660.03441,2467,3992796
1550468468,563548,1144625,0.13849120999999975,3667.8879909999996,2698,3998528
1550472241,563554,1285612,0.1854421300000002,3694.4233679999998,2184,3993289
1550472858,563555,1137808,0.15322555000000015,3694.0588049999997,2136,3993166
1550474640,563557,1221278,0.20159274999999965,3714.370046,2720,3992840
1550476021,563562,450698,0.0405762799999998,3697.307256,931,1521689
1550477160,563564,1019728,0.050634779999999324,3688.629298,2863,3789262
1550477700,563569,565648,0.0614023699999997,3688.781738,1390,1891357
1550478371,563571,276118,0.02103192999999948,3696.83,531,994789
1550486762,563579,1331554,0.36433732000000063,3696.9101509999996,1971,3992941
1550487663,563581,1226902,0.2288112000000009,3687.25,2456,3992893
1550487846,563582,1146864,0.0749668700000008,3686.808938,1858,3993159
1550488755,563583,1219144,0.2537399400000009,3695.364115,2788,3992734
1550489407,563584,1183102,0.1547297899999993,3695.517997,2924,3993208
1550490559,563587,1308140,0.1648531799999997,3705.227968,2189,3992969
1550490843,563588,1256651,0.08211546999999975,3706.4981420000004,2629,3992876
1550490905,563589,1206128,0.04044992999999941,3699.6830189999996,2084,3993263
1550494513,563598,1005684,0.13300785000000026,3725.566012,2699,3408486
1550499241,563605,1279582,0.4272343500000009,3799.8243020000004,2789,3992812
1550500210,563606,1248457,0.4252044500000007,3814.1253460000003,3047,3992755
1550502552,563608,1312342,0.4936273999999994,3789.0583509999997,2721,3993229
1550502851,563610,1226257,0.22096806999999968,3793.490946,2379,3992872
1550503867,563612,1294713,0.2981038900000001,3796.988505,2768,3992955
1550504100,563613,1148741,0.21087651999999926,3794.902367,2573,3992864
1550505900,563618,1323222,0.4457804500000009,3821.5464380000003,2982,3992979
1550506200,563619,1251324,0.22494456000000085,3819.6800240000002,2905,3992748
1550507643,563621,1223339,0.1775869100000005,3899.5266380000003,2797,3992927
1550507940,563622,1150645,0.1965988000000003,3901.120701,1892,3993274
1550508604,563623,1249760,0.3122725400000004,3870.4876659999995,2802,3992954
1550508727,563624,1069663,0.12128213999999993,3869.043735,1702,3993373
1550509933,563626,1340735,0.4503324099999997,3859.6132369999996,2553,3993095
1550510282,563628,1119319,0.13397057000000068,3871.638775,1168,3993058
1550510649,563629,1296664,0.22514894999999946,3867.590849,2222,3993370
1550511422,563631,1317662,0.2851883399999995,3860.57625,2795,3992924
1550512084,563632,1285125,0.25606085999999983,3850.8721159999996,2869,3992889
1550512930,563634,1210006,0.32104949000000005,3862.7189399999997,1824,3998278
1550513894,563636,1273127,0.27328948000000075,3890.2309659999996,2486,3992687
1550515748,563638,1341991,0.3578907299999994,3888.425888,2953,3992950
1550519777,563645,1364979,0.2908835100000005,3867.260836,2619,3992862
1550520666,563649,1172634,0.1497483699999993,3860.906904,2675,3998505
1550520724,563650,464090,0.02870159999999977,3862.556204,584,1684340
1550521927,563652,1321996,0.2126447299999992,3865.456684,2727,3998326
1550524264,563658,333180,0.06779067999999988,3874.0,883,1079901
1550530153,563660,1286927,0.3972241000000008,3857.8837740000004,3138,3998531
1550531944,563662,1480622,0.2367906499999997,3867.481801,2428,3992996
1550532188,563663,1782332,0.2383915600000001,3865.0,1341,3993017
1550532483,563664,1816207,0.25807681999999943,3860.869993,1993,3993043
1550535494,563667,1283334,0.3284033999999991,3894.0754509999997,3127,3993255
1550536215,563670,383,0.0,3901.614819,1,1424
1550537056,563672,1212734,0.20149020999999934,3949.3987119999997,3095,3992969
1550537225,563673,1311261,0.11996661000000053,3929.7899909999996,2591,3992946
1550538013,563677,447636,0.05013785000000048,3921.070375,925,1660758
1550540881,563685,851073,0.14488799000000085,3849.12021,2175,2884434
1550541123,563686,956340,0.17293429999999965,3861.983296,1271,3367578
1550541611,563687,1058413,0.17135417000000075,3863.935593,2623,3693553
1550545323,563695,962634,0.09028718999999974,3859.577714,2489,3464343
1550545387,563696,164033,0.026980569999999204,3858.51,338,574490
1550546103,563698,381287,0.015088079999999946,3864.4958420000003,1221,1456490
1550546943,563700,517464,0.07324838000000078,3862.0,1104,1695942
1550552586,563706,1050329,0.043608580000000785,3876.7947340000005,2664,3993185
1550554336,563710,1335437,0.3009761199999996,3861.658696,1925,3993290
1550555172,563713,703221,0.08585451999999982,3856.669486,1659,2517828
1550559913,563722,1264053,0.2816906400000008,3879.312058,2566,3998268
1550560695,563723,1211151,0.20572684000000047,3889.975667,2905,3998520
1550560748,563724,945394,0.024350520000000486,3889.415833,2845,3612520
1550560929,563725,504679,0.05762930999999937,3889.163331,1050,1609861
1550563513,563730,1170390,0.15463212000000048,3890.170813,2820,3998484
1550564162,563732,866272,0.0798793799999995,3881.1151990000003,2330,3155056
1550564237,563733,303313,0.02786178000000028,3884.10892,767,1128631
1550564291,563734,52364,0.008331800000000555,3885.5186299999996,144,170240
1550565798,563736,1213741,0.2638093900000005,3887.7935850000003,2742,3992947
1550567352,563738,1092294,0.08735801999999993,3888.0118399999997,2384,3993198
1550568360,563739,1280991,0.28270133999999913,3887.148733,2870,3992706
1550574848,563748,1286847,0.17649641000000038,3871.852381,3077,3993096
1550578260,563752,1272115,0.34396965,3881.890262,3245,3993094
1550582762,563755,1128761,1.0389860199999994,3936.930217,1334,3992756
1550584860,563758,1185429,0.5984899000000006,3968.5218609999997,1925,3993018
1550585111,563759,1270755,0.5407941300000001,3963.565896,2691,3993237
1550586136,563761,1237855,0.4400315700000004,3924.131506,2294,3993130
1550586961,563762,1242799,0.5596727999999995,3917.071492,2888,3992920
1550587215,563763,1248956,0.3278163900000006,3925.12194,2356,3993146
1550588114,563766,1215045,0.20456719000000054,3941.003472,2292,3998292
1550590989,563770,1317459,0.7581929899999995,3943.205871,3059,3992991
1550594043,563774,1235423,0.4596292500000008,3938.654189,2762,3993266
1550594595,563776,1259585,0.2827317399999991,3947.6115579999996,2829,3998558
1550596873,563779,1370806,0.44407745,3930.26,2911,3998242
1550598786,563781,1307039,0.5083409200000002,3930.173543,2690,3993020
1550599626,563783,1279031,0.4305299599999993,3927.6337729999996,3125,3993119
1550602140,563786,1285666,0.26192050000000044,3930.021911,1626,3992941
1550602801,563789,1043921,0.1879545599999997,3928.838504,1361,3992861
1550604121,563791,1175553,0.2428060599999995,3941.6548049999997,2704,3993078
1550607910,563796,1119191,0.21607486999999992,3933.825019,2123,3992999
1550609106,563797,1279906,0.3883343700000008,3935.4369799999995,2898,3993373
1550609523,563799,1113381,0.1333293900000001,3931.142424,2036,3993330
1550610074,563801,1099014,0.1373625399999998,3932.4713020000004,1553,3993129
1550611035,563803,383,0.0,3942.038311,1,1424
1550612173,563804,1310589,0.4544049999999995,3927.4725740000003,3356,3993072
1550615172,563808,1048534,0.16656723999999912,3910.561069,2124,3993115
1550615340,563809,1192755,0.14208196999999956,3910.2914600000004,2201,3992937
1550615347,563810,1063340,0.11000804999999936,3910.2914600000004,1153,3992816
1550615580,563811,1077509,0.1696530599999999,3914.526618,1583,3998132
1550616436,563812,1195044,0.3327296299999993,3913.305633,2540,3993177
1550618101,563813,1304944,0.4220806199999991,3902.7703520000005,3402,3998515
1550619423,563818,1159432,0.13264893999999927,3893.6505700000002,1788,3992947
1550619540,563819,1245206,0.07597368999999965,3893.907915,2120,3992972
1550619556,563820,1061100,0.04642433999999973,3893.907915,1947,3993318
1550620512,563822,1228727,0.08306362999999982,3894.3,1854,3993170
1550621895,563825,1367120,0.04721770999999997,3889.3921590000004,2200,3993128
1550626986,563829,1528648,0.24710166000000025,3889.040396,2150,3992914
1550627648,563832,1069164,0.07241010000000081,3892.376545,2885,3993192
1550628309,563833,1229073,0.2408038000000001,3890.038119,2620,3993078
1550629626,563834,1281287,0.4363083200000002,3887.0158939999997,2426,3992882
1550632624,563836,1244625,0.38893773999999937,3902.8318630000003,2992,3993144
1550637607,563840,1261487,0.22357708999999915,3892.310508,1802,3993305
1550637678,563841,1180715,0.15478747999999953,3894.6662549999996,2326,3993167
1550640125,563843,1245731,0.38631864999999976,3874.594983,2565,3993182
1550641081,563844,1223729,0.2874727099999994,3879.0747340000003,2904,3992948
1550641935,563846,1040142,0.05168444000000072,3881.43,2811,3998073
1550642596,563847,1136613,0.2287925200000007,3889.2620340000003,2146,3992958
1550643799,563849,1276163,0.3102350999999999,3879.5408770000004,2574,3993185
1550644270,563850,1204368,0.13102162999999933,3880.22,2652,3993162
1550644934,563853,1054969,0.06363516000000048,3875.3465579999997,1442,3487768
1550645294,563854,1019852,0.12605596999999946,3884.678626,2644,3731444
1550646128,563857,288,0.0,3888.802732,1,1152
1550649483,563862,1190020,0.15457885000000005,3891.692861,2495,3992782
1550650560,563863,1248170,0.31767456999999943,3890.4922939999997,2216,3993227
1550651891,563865,1207190,0.34538472999999925,3903.7943659999996,2268,3998150
1550653740,563867,1248178,0.30309339999999985,3914.788852,2821,3993199
1550657340,563874,1328988,0.4120695800000007,3916.9220909999995,2805,3992736
1550666285,563887,1237917,0.2709989000000004,3937.851246,2927,3992859
1550666291,563888,1186671,0.10830531999999947,3937.851246,2823,3992775
1550666473,563889,1147493,0.11710846000000075,3936.1851509999997,2478,3993029
1550670856,563890,1157362,1.1743768200000009,3910.5488240000004,1761,3993370
1550671263,563891,1112340,0.6075407800000008,3922.4964119999995,1168,3993150
1550673187,563894,1354399,0.5555346199999995,3919.9965090000005,2863,3993289
1550673316,563895,1169000,0.4356784600000001,3921.26,2731,3993314
1550673603,563897,1240395,0.25804536000000056,3913.7886240000003,2107,3993192
1550675168,563901,1268174,0.33502310999999985,3921.22874,2402,3993299
1550679610,563906,1328474,0.40693658,3914.346072,2281,3993098
1550680620,563907,1270132,0.5078934799999999,3921.349965,2674,3992941
1550681539,563908,1279336,0.4817268699999993,3918.52,2647,3998503
1550681957,563909,1395365,0.39588338999999984,3921.062714,2352,3998522
1550683159,563911,1159235,0.3739090100000002,3921.632611,2800,3998411
1550684534,563914,1060902,0.28257334999999983,3917.574737,1966,3993174
1550684947,563917,1088659,0.17286737000000052,3914.2479020000005,1835,3998155
1550685191,563918,1162408,0.2153786499999999,3913.5381850000003,1921,3993112
1550688977,563928,334,0.0,3921.319985,1,1228
1550691908,563931,1287284,0.3317778400000009,3923.62,2322,3993122
1550693415,563933,1197956,0.30382718000000075,3926.1966369999996,2894,3992765
1550695153,563935,1348156,0.3857611900000002,3930.72,3199,3993079
1550695503,563937,1188746,0.08636397999999977,3936.10156,2668,3993401
1550698746,563941,1265409,0.3517664000000007,3926.467437,1476,3992913
1550699776,563942,1301357,0.3208837100000004,3915.5976100000003,2806,3993119
1550701214,563943,1311856,0.4619281300000005,3923.7599600000003,2848,3993196
1550704029,563948,1288100,0.3933160600000001,3926.006265,2893,3993224
1550706798,563950,1425214,0.32717361999999994,3936.0964270000004,2891,3992701
1550707984,563954,1127659,0.1947831000000005,3923.29645,2145,3992542
1550708051,563955,1114580,0.045776610000000766,3924.366789,2072,3992903
1550709436,563956,1322200,0.3907292699999996,3924.639476,3506,3992923
1550711896,563961,1314314,0.3154636400000008,3923.6305859999998,2740,3993404
1550712362,563963,1161828,0.22545110999999984,3917.814389,2231,3993093
1550725024,563979,1205251,0.3017865700000009,3932.015217,2632,3992980
1550725141,563980,1070570,0.058755639999999325,3931.726401,2074,3993080
1550726710,563982,1251650,0.34245149999999924,3938.97,2953,3992831
1550727439,563983,1174852,0.1945564399999995,3940.961463,2992,3993250
1550728095,563984,1124030,0.1600899800000004,3950.174199,3064,3993191
1550728921,563986,1072521,0.15285738999999945,3969.01821,1449,3993144
1550729167,563987,576156,0.0911385100000004,3929.321053,1365,2013633
1550730849,563989,1125564,0.16812479000000025,3932.183901,2965,3993222
1550731386,563991,731859,0.11196400999999943,3930.211915,2047,2642931
1550735466,563997,1044042,0.1998587300000008,3930.4828159999997,2564,3537615
1550735473,563998,8414,0.0019656799999996366,3930.4828159999997,24,22928
1550737686,563999,1295348,0.4893327500000009,3925.055998,2892,3993032
1550738717,564001,1232973,0.20854886999999955,3927.433982,2603,3993225
1550741526,564004,1219672,0.3129419000000002,3915.965313,2178,3998305
1550742317,564005,1260461,0.3141411000000005,3908.909774,2624,3992831
1550747948,564014,1072566,0.08441333000000029,3879.948019,1888,3993138
1550753471,564020,1221182,0.56518303,3893.38,2909,3993296
1550755803,564023,1382790,0.43107602999999983,3901.404128,3027,3993009
1550761500,564030,1179017,0.2667774600000001,3896.463639,2391,3993146
1550761803,564032,1173720,0.2427476500000001,3893.580534,2563,3992892
1550762046,564033,1207232,0.2596431799999994,3892.249672,1987,3993110
1550765888,564038,1369154,0.3953856600000005,3883.560618,2799,3993200
1550768108,564041,1155499,0.3177197500000002,3888.242554,2775,3993052
1550771400,564046,1364424,0.4043948700000009,3894.709715,2580,3992961
1550771464,564047,1255314,0.3264015199999992,3895.301619,2651,3993144
1550781612,564058,1220157,0.3367375199999998,3896.3434,3068,3992769
1550785098,564063,1266983,0.3361393899999996,3902.15,3018,3992660
1550789232,564069,1076654,0.2131621500000005,3887.77729,1543,3993122
1550793600,564072,1308357,0.3503848600000001,3902.3149810000004,2468,3992892
1550793664,564073,288,0.0,3900.3902630000002,1,1152
1550797084,564079,1105286,0.1994101300000004,3897.65,2008,3993128
1550797813,564080,1189391,0.28876997999999965,3899.126265,2668,3993284
1550798718,564082,1389112,0.1803800800000009,3903.0488990000003,2968,3992722
1550800037,564086,1274786,0.33218596000000034,3903.3490189999998,2183,3998267
1550801417,564087,1146700,0.4633000299999992,3911.849746,1791,3992953
1550802667,564089,334,0.0,3923.319051,1,1228
1550805072,564092,1273269,0.32046021000000025,3914.13,2804,3993009
1550805437,564094,1095195,0.16358409000000051,3911.042893,2454,3993120
1550807048,564096,1269111,0.38093510999999936,3913.811285,2137,3993084
1550808196,564098,1198832,0.17820365000000038,3911.6798659999995,2335,3992942
1550808671,564099,1239762,0.19205177000000084,3913.883032,1889,3993294
